# resp_long: LLM background survey responses in long format | Generated: 2026-04-07 17:14
# 101 respondents x 66 items | Total rows: 6666
# submission_status values:
#   unique     - single complete submission for this pid
#   first-dup  - earlier of two complete submissions (keep second-dup for analysis)
#   second-dup - later of two complete submissions
#   incomplete - unfinished submission (finished = FALSE)
# Duplicate complete submissions (3 pids): 6jfSCh, 9g0fXm, NA
# Incomplete submissions (5 pids): 51XGeK, H254QA, lQ647f, y5lblN, NA
1,"pi5ub2","m","q2","pi5ub2","QID1321593225",,"Participant ID","TE","ML",,"Q2",,,"Participant ID","pi5ub2","pi5ub2",,"pi5ub2","pi5ub2","Participant ID",,"unique"
62,"0583fE","c","q25_1","2
Disagree
","QID25",1,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",1,"I was satisfied with the summarization process.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I was satisfied with the summarization process.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I was satisfied with the summarization process.","unique"
62,"0583fE","c","q25_2","2
Disagree
","QID25",2,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",2,"I enjoyed the process.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I enjoyed the process.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I enjoyed the process.","unique"
62,"0583fE","c","q25_3","4

Agree
","QID25",3,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",3,"I found it easy to complete the process.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I found it easy to complete the process.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I found it easy to complete the process.","unique"
62,"0583fE","c","q25_4","2
Disagree
","QID25",4,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",4,"This summarization process helped me understand the material better.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - This summarization process helped me understand the material better.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","This summarization process helped me understand the material better.","unique"
62,"0583fE","c","q25_5","2
Disagree
","QID25",5,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",5,"I feel like I learned something about using LLMs for reading and writing assignments.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I feel like I learned something about using LLMs for reading and writing assignments.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I feel like I learned something about using LLMs for reading and writing assignments.","unique"
62,"0583fE","c","q25_6","2
Disagree
","QID25",6,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",6,"I would use this summarization process again on my own.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I would use this summarization process again on my own.","2
Disagree
","2 Disagree",2,"Disagree","<div style=""text-align: center;"">2<br /> Disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I would use this summarization process again on my own.","unique"
62,"0583fE","c","q25_7","1
Strongly disagree","QID25",7,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",7,"I feel like I was able to express myself.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I feel like I was able to express myself.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I feel like I was able to express myself.","unique"
62,"0583fE","c","q25_8","1
Strongly disagree","QID25",8,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",8,"I am satisfied with the final summary.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I am satisfied with the final summary.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I am satisfied with the final summary.","unique"
62,"0583fE","c","q25_9","1
Strongly disagree","QID25",9,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",9,"I feel ownership over the final summary.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I feel ownership over the final summary.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I feel ownership over the final summary.","unique"
62,"0583fE","c","q25_10","1
Strongly disagree","QID25",10,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",10,"I am proud of the final summary.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I am proud of the final summary.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I am proud of the final summary.","unique"
62,"0583fE","c","q25_11","1
Strongly disagree","QID25",11,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",11,"The final summary sounds like my writing.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - The final summary sounds like my writing.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","The final summary sounds like my writing.","unique"
62,"0583fE","c","q25_12","1
Strongly disagree","QID25",12,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q25",12,"The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","1
Strongly disagree","1 Strongly disagree",1,"Strongly disagree","<div style=""text-align: center;"">1<br /> Strongly disagree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","The final summary would be helpful for me to study from if I were to take an exam on this material in a real class.","unique"
62,"0583fE","c","q17_1","I sometimes use this tool.","QID17",1,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",1,"Grammarly","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Grammarly","I sometimes use this tool.","I sometimes use this tool.",,"I sometimes use this tool.","I sometimes use this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Grammarly","unique"
62,"0583fE","c","q17_2","I rarely use this tool.","QID17",2,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",2,"ChatGPT (including DALL-E) by OpenAI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - ChatGPT (including DALL-E) by OpenAI","I rarely use this tool.","I rarely use this tool.",,"I rarely use this tool.","I rarely use this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","ChatGPT (including DALL-E) by OpenAI","unique"
62,"0583fE","c","q17_3","I have never heard of this tool.","QID17",3,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",3,"Claude by Anthropic","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Claude by Anthropic","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Claude by Anthropic","unique"
62,"0583fE","c","q17_4","I have heard of this tool but never used it.","QID17",4,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",4,"Gemini (formerly Bard) by Google","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Gemini (formerly Bard) by Google","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Gemini (formerly Bard) by Google","unique"
62,"0583fE","c","q17_5","I have never heard of this tool.","QID17",5,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",5,"Copilot (Bing Chat) by Microsoft","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Copilot (Bing Chat) by Microsoft","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Copilot (Bing Chat) by Microsoft","unique"
62,"0583fE","c","q17_6","I have never heard of this tool.","QID17",6,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",6,"Duck Duck Go AI Chat","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Duck Duck Go AI Chat","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Duck Duck Go AI Chat","unique"
62,"0583fE","c","q17_7","I have never heard of this tool.","QID17",7,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",7,"DeepSeek","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - DeepSeek","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","DeepSeek","unique"
62,"0583fE","c","q17_8","I have never heard of this tool.","QID17",8,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",8,"Pi by Inflection","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Pi by Inflection","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Pi by Inflection","unique"
62,"0583fE","c","q17_9","I have never heard of this tool.","QID17",9,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",9,"Poe AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Poe AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Poe AI","unique"
62,"0583fE","c","q17_10","I have never heard of this tool.","QID17",10,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",10,"Perplexity AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Perplexity AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Perplexity AI","unique"
62,"0583fE","c","q17_11","I have heard of this tool but never used it.","QID17",11,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",11,"Grok by X (Twitter)","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Grok by X (Twitter)","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Grok by X (Twitter)","unique"
62,"0583fE","c","q17_12","I have heard of this tool but never used it.","QID17",12,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",12,"Meta AI (Facebook)","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Meta AI (Facebook)","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Meta AI (Facebook)","unique"
62,"0583fE","c","q17_13","I have never heard of this tool.","QID17",13,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",13,"Dream Studio by Stability AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Dream Studio by Stability AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Dream Studio by Stability AI","unique"
62,"0583fE","c","q17_14","I have never heard of this tool.","QID17",14,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",14,"Playground AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Playground AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Playground AI","unique"
62,"0583fE","c","q17_15","I have never heard of this tool.","QID17",15,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",15,"Midjourney","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Midjourney","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Midjourney","unique"
62,"0583fE","c","q17_16","I have heard of this tool but never used it.","QID17",16,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",16,"Adobe Firefly","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Adobe Firefly","I have heard of this tool but never used it.","I have heard of this tool but never used it.",,"I have heard of this tool but never used it.","I have heard of this tool but never used it.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Adobe Firefly","unique"
62,"0583fE","c","q17_17","I have never heard of this tool.","QID17",17,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",17,"Dream Machine by Luma AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Dream Machine by Luma AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Dream Machine by Luma AI","unique"
62,"0583fE","c","q17_18","I have never heard of this tool.","QID17",18,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",18,"Synthesia","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Synthesia","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Synthesia","unique"
62,"0583fE","c","q17_19","I have never heard of this tool.","QID17",19,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",19,"Suno AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Suno AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Suno AI","unique"
62,"0583fE","c","q17_20","I have never heard of this tool.","QID17",20,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",20,"Amper Music","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Amper Music","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Amper Music","unique"
62,"0583fE","c","q17_21","I have never heard of this tool.","QID17",21,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",21,"ElevenLabs","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - ElevenLabs","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","ElevenLabs","unique"
62,"0583fE","c","q17_22","I have never heard of this tool.","QID17",22,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",22,"AlphaCode by Google DeepMind","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - AlphaCode by Google DeepMind","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","AlphaCode by Google DeepMind","unique"
62,"0583fE","c","q17_23","I have never heard of this tool.","QID17",23,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",23,"GitHub Copilot","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - GitHub Copilot","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","GitHub Copilot","unique"
62,"0583fE","c","q17_24","I have never heard of this tool.","QID17",24,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",24,"Julius AI","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Julius AI","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Julius AI","unique"
62,"0583fE","c","q17_25","I have never heard of this tool.","QID17",25,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",25,"Formula Bot","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Formula Bot","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Formula Bot","unique"
62,"0583fE","c","q17_26","I have never heard of this tool.","QID17",26,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",26,"AndiSearch","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - AndiSearch","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","AndiSearch","unique"
62,"0583fE","c","q17_27","I have never heard of this tool.","QID17",27,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",27,"Goblin Tools","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Goblin Tools","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Goblin Tools","unique"
62,"0583fE","c","q17_28","I have never heard of this tool.","QID17",28,"For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Matrix","Likert","SingleAnswer","Q17",28,"Other: _________","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br> - Other: _________","I have never heard of this tool.","I have never heard of this tool.",,"I have never heard of this tool.","I have never heard of this tool.","For each of the following generative artificial intelligence tools, please select the option that best describes your familiarity and use of that tool.<br>","Other: _________","unique"
62,"0583fE","c","q23","Search for information like a search engine,Check grammar and spelling","QID23",,"If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.","MC","MAVR","TX","Q23",,,"If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.","Search for information like a search engine,Check grammar and spelling","Search for information like a search engine,Check grammar and spelling",,"Search for information like a search engine,Check grammar and spelling","Search for information like a search engine,Check grammar and spelling","If you indicated that you have used generative AI. For which of the following tasks have you used generative AI? Click all that apply.",,"unique"
63,"nqc10B","m","q2","nqc10B","QID1321593225",,"Participant ID","TE","ML",,"Q2",,,"Participant ID","nqc10B","nqc10B",,"nqc10B","nqc10B","Participant ID",,"unique"
63,"nqc10B","m","q3","REDACTED","QID1321593226",,"Email Address","TE","ML",,"Q3",,,"Email Address","REDACTED","REDACTED",,"REDACTED","REDACTED","Email Address",,"unique"
63,"nqc10B","m","q1_1","Rarely","QID1321593224",1,"Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.","DB","TB",,"Q1",1,,"Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.","Rarely","Rarely",,"Rarely","Rarely","Welcome to the post-activity survey. You will answer a few questions about your experience reading and writing, which should take approximately ten minutes. When you finish this survey, you will be finished with today's session.<br><br>Your email address and random participant ID should show up automatically below: you do not need to alter those fields. <br><br>Please let the RA know if they are empty. Otherwise, press the button to continue.",,"unique"
63,"nqc10B","m","q2_23_1","5
Strongly agree
","QID1",1,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",1,"I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","5
Strongly agree
","5 Strongly agree",5,"Strongly agree","<div style=""text-align: center;"">5<br /> Strongly agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT have limitations in their ability to handle complex tasks.","unique"
63,"nqc10B","m","q2_23_2","4

Agree
","QID1",2,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",2,"I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT can generate output that is factually inaccurate.","unique"
63,"nqc10B","m","q2_23_3","4

Agree
","QID1",3,"For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","Matrix","Likert","SingleAnswer","Q2-23",3,"I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree). - I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","4

Agree
","4 Agree",4,"Agree","<div style=""text-align: center;"">4</div> <div style=""text-align: center;"">Agree</div>","For the following statements, please indicate the extent to which you agree or disagree by selecting one of the options ranging from 1 (Strongly Disagree) to 5 (Strongly Agree).","I understand generative AI technologies like ChatGPT can generate output that is out of context or inappropriate.","unique"
